animal,epoch,cell_num,Var4_1,Var4_2,Var4_3,Var4_4,Var4_5,Var4_6,Var4_7,Var4_8,Var4_9,Var4_10,Var4_11,Var4_12,Var4_13,Var4_14,Var4_15,Var4_16,Var4_17,Var4_18,Var4_19,Var4_20,Var4_21,Var4_22,Var4_23,Var4_24,Var4_25,Var4_26,Var4_27,Var4_28,Var4_29,Var4_30,Var4_31,Var4_32,Var4_33,Var4_34,Var4_35,Var4_36,Var4_37,Var4_38,Var4_39,Deviation_Score,P_val
487,1,9,-0.902402760000001,0.682759950000001,0.967281100000001,-0.0730446399999991,-0.898948349999998,0.0639964100000014,0.149203820000004,-0.155522080000004,7.43900000017561e-05,-0.00702959999999919,-0.0164843300000008,-0.00999408999999929,-0.000734810000000863,0.242972210000001,-0.0823060199999972,0.0573455900000006,,,,,,,,,,,,,,,,,,,,,,,,0.33788492247027,63.6
487,1,10,0.759386509999999,0.154775770000001,0.11557148,0.510254870000001,-0.155585609999999,-0.0967338399999988,-0.312251440000001,-2.30623385,0.257155260000001,0.101919630000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68286360419864,97.4
487,1,11,0.333335670000004,-0.700307370000004,-0.00876389000000088,-0.0115409100000008,-0.048109199999999,-0.0770818500000026,0.0122526900000004,-0.337357730000001,-0.156811510000001,0.187328860000001,0.0913170300000026,-0.0182111400000018,0.0157893800000011,0.12884369,-0.0959149299999993,-1.45633731,0.226350279999998,,,,,,,,,,,,,,,,,,,,,,,0.180135463207878,45.7
487,1,12,-0.120276499999999,-0.0108843100000016,-0.0193614599999989,-0.0967338399999988,0.0355584700000016,-0.0947838099999991,3.02470325,-0.0237879899999989,-0.0312389600000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0388818836251973,39.7
487,1,13,0.14242428,0.890415300000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.459915040215503,90.8
487,1,14,-0.00801124999999914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108276494459897,52.8
487,1,15,-0.0460630699999953,0.129629849999993,-0.354251929999997,-0.353956230000001,0.221969949999998,0.846414230000001,-0.28237085,-0.979699849999999,-0.459645609999999,-0.0112829599999991,-0.0717948499999999,0.0517200799999991,0.272650219999999,-0.28248954,0.0392934699999969,0.00420837000000063,0.0283919200000007,-0.324051489999999,0.110808650000003,-0.0158274799999987,-0.114797729999999,-0.12805071,,,,,,,,,,,,,,,,,,-0.336630123783418,25.1
487,1,16,-0.539907369999995,-0.228482050000004,0.20670338,0.307371500000002,1.3490886,0.0110527599999983,-0.34169537,0.94974569,6.81358019,4.62935578,-0.288675189999999,-0.685661600000003,-0.00167260000000624,-0.0112302100000008,-0.00111663999999934,-0.0663929400000001,0.349919509999999,-0.0134107499999985,0.0930164500000004,0.061096660000004,-0.0522124300000009,-0.17336229,0.0103323399999979,0.21288727,-0.0164843300000008,0.214576789999999,-0.00127722000000219,7.49700000000075e-05,-0.286528709999999,0.0099526300000008,0.0911931199999998,,,,,,,,,0.483042051263731,75.1
487,1,17,0.509428049999997,-0.0258505799999966,-0.229070739999997,-0.213756750000002,0.0314781200000027,0.00618391999999801,-0.558454240000003,-0.798792849999998,0.199809129999998,2.01379687,-0.0252702100000022,0.198139400000002,-0.289887060000002,0.993085990000001,0.384979229999999,0.0195936300000028,-0.016152469999998,-0.00277575000000141,-0.410863329999998,-0.0769098799999988,0.00757592000000074,,,,,,,,,,,,,,,,,,,0.392565769597377,66.6
487,1,18,-2.34117304,-0.0929269700000006,0.38511974,0.0618259300000013,-0.19400276,0.0177343800000003,-0.110506919999999,-0.75432116,-0.561299089999999,-6.95088312,-0.127945259999997,-0.0720537899999982,0.00206838999999803,0.188910019999998,0.0186577700000008,-0.127616979999999,,,,,,,,,,,,,,,,,,,,,,,,-1.55604356593749,6.1
487,1,19,-0.166225500000003,-0.64971719,-0.309384919999999,-2.82799999986594e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.580653460987718,12.4
487,1,20,0.16437818,0.288455970000001,0.122054240000001,-0.0134740800000017,-0.0432498400000014,0.03906499,-0.21390594,-0.218597859999996,0.22135334,0.351589040000004,-0.556331910000001,0.158247449999998,-0.27620713,-0.347582039999999,-0.685661600000003,-0.805095270000002,-0.37859254,0.000167519999997978,-0.574019310000001,-0.0868197400000028,0.0834709300000007,0.242972210000001,-0.31179839,0.000575040000001081,,,,,,,,,,,,,,,,-0.368693926483638,26.2
487,1,21,-0.476988250000002,0.693910340000002,-0.32452309,0.0134039699999988,0.0157893800000011,-0.55217137,-0.899716810000001,0.000706529999998651,0.00348804999999786,-0.0855778799999989,-0.213835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.846621270675131,11.9
487,1,22,-0.13285797,-0.249964850000001,0.0349733199999989,0.117757409999999,0.67377879,-1.59871842,1.47731737,0.199141320000003,0.823376270000001,0.0554278299999993,-0.127744409999998,0.0156956000000008,-0.53106348,0.00206838999999803,0.72868768,0.135978340000001,-0.629427079999999,0.0231022500000009,-0.0164843300000008,-0.286528709999999,0.010452879999999,0.173442779999998,0.242972210000001,0.33814177,0.220376559999998,0.0588852400000022,,,,,,,,,,,,,,1.85587584316719,98.2
487,1,23,-0.422703349999999,0.0355584700000016,0.1408655,-0.55217137,-0.756755269999999,-0.0281476099999978,-0.0809423699999989,-0.041094410000003,0.0908169399999998,0.12988494,0.0919669799999987,-0.00290073000000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0830242438399836,42.1
487,2,1,1.16835009,-0.0119616999999934,-2.07778912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0366946988565216,45.1
487,2,2,0.00946468000000067,1.19474782,0.232661629999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.245953269995661,80.4
487,2,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,2,4,9.03299999990281e-05,-0.00600656999999671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117187581947985,51.6
487,2,5,0.00751566000000281,-0.00803132000000062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111479936944993,49.5
487,2,6,-0.0247244500000008,-0.0637891399999972,1.51290755,-1.35366358,0.0107503500000021,-1.03868565000001,0.648852059999996,-0.225707490000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0421823865027762,30.7
487,2,7,0.199128860000002,-1.46835487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.250236501130651,22.1
487,2,8,-0.0637381100000027,0.158238260000005,0.0643742299999985,2.82556365,0.48714828,0.0109032599999992,-0.0163650900000007,0.000854420000003131,0.00401461999999952,-0.0876112199999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151319234981281,61.9
487,2,9,-0.0100517699999969,-0.0119616999999934,-0.0062127899999993,-0.0129120200000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0304243145969508,49.4
487,2,10,-0.163101040000001,0.00419452999999947,0.648852059999996,0.204042909999998,-0.0493901999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0851807692041299,54
487,2,11,-0.0205504199999993,-2.25840429,-0.477933740000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.544097113065313,14.2
487,2,12,1.96547369,-0.00839549999999889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.889207501196336,89.6
487,2,13,0.0171011599999957,-0.00846482000000037,0.26375926,-0.0210170100000013,0.0155727100000007,-0.317875049999998,-0.717156410000001,0.231324310000005,0.598366599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134475072355893,69.3
487,2,14,-0.866467470000003,-27.73712608,0.0210509899999991,-0.0245126899999946,-0.0414587100000006,0.160565390000002,-1.16557773,-2.23977433,0.0608471399999999,4.33856685,0.0403354399999998,-0.618924509999999,1.75698115,-0.846629649999997,0.0643536099999977,-0.00522040999999973,-0.0288509299999973,0.00545685000000162,-1.5526785,2.04617771,9.03299999990281e-05,0.000146589999999946,0.0192746900000031,-0.0062127899999993,1.76173132,-0.0280615100000006,-0.0452533200000005,0.0121816000000052,-0.547099459999998,-0.0761375399999977,1.17071787,1.71776972000001,-0.0493901999999977,-0.0374873400000055,0.94023163,0.361839699999997,-0.354871729999999,-3.91840847,-4.61281792,0.0979246461173082,48.5
487,2,15,0.297510219999999,0.356861729999999,-0.015323770000002,0.0633396699999977,-0.484446089999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22398326035694,77.4
487,2,16,-0.00314094000000154,0.340347280000003,-0.342230880000002,-0.0222359600000033,-0.846997540000004,4.72366308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086222355712721,46.4
487,2,17,0.160565390000002,0.729870630000001,-0.442626070000003,-0.671910839999995,0.00840328000000312,-0.0042042500000008,0.0556778100000059,-0.334896180000001,0.114942120000002,2.63569541,-2.21513814,-0.382309299999996,0.211373630000004,-2.3932502,,,,,,,,,,,,,,,,,,,,,,,,,,0.0859731845820093,59.2
487,2,18,-0.0423758299999974,0.3103178,0.615671970000001,0.695930839999995,-0.339412230000001,-0.58053168,-1.38714553,1.96438166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.610721927321221,87.1
487,2,19,-0.0964086199999983,1.53612393,-1.19189603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0194732334874603,31.8
487,2,20,-0.442340309999999,-1.51976647,-0.442626070000003,2.40981744,1.60241485,7.13521714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69098237842282,97.3
487,2,21,0.138012840000002,0.00293486999999715,0.255264939999996,0.351079609999999,0.694672599999997,0.00367897000000283,0.0403354399999998,0.049719439999997,0.000966370000000438,-0.0364066600000044,-0.0297584000000057,0.00435756000000254,0.0369918899999959,-0.45224314,,,,,,,,,,,,,,,,,,,,,,,,,,0.252636946156154,74.7
487,2,22,-2.51401778,-0.948054160000005,0.302822259999999,-0.678395540000004,0.0638786600000003,-0.0032553399999955,-0.41343921,1.41908604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.720541396471018,12.1
487,2,23,0.0155799200000004,-0.0630756199999993,-0.334896180000001,0.49619843,1.69592215999999,2.04381102,-0.64425653,0.22556462,-2.72728888,-2.44314138,0.254758639999999,-5.04461497,-0.141044239999999,-6.07424316,,,,,,,,,,,,,,,,,,,,,,,,,,-0.686124540840657,13
487,2,24,0.302822259999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.197021462154304,76.0280842527583
487,2,25,-29.33935081,-2.88064221,0.119016200000004,-0.000203629999994348,-0.212083719999995,-0.331684780000003,0.00429000999999829,0.0129680100000016,-2.44046113,0.70344506,0.140229499999997,-0.33775292,-0.354871729999999,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.40743483722534,6
487,2,26,-1.50481983,0.160565390000002,0.838825899999996,-0.0309529399999988,NaN,0.463163010000002,1.20669882,1.1446068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75396033057274,97.2
487,2,27,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,2,28,0.0178413499999976,-0.0673449599999998,0.111329079999997,2.63569541,-1.20577438999999,7.74745888,-0.0361364399999999,-1.66744308,-1.83230744,-2.44314138,-2.72508048,-0.0671005300000047,-1.20359537,-0.141044239999999,,,,,,,,,,,,,,,,,,,,,,,,,,-0.788464018691437,13
487,2,29,-0.00314094000000154,-1.78129785,-0.710950249999996,4.33856685,-1.31216792,0.768584740000001,-0.0309529399999988,0.0207202899999999,-0.00947202999999774,-0.0134935600000006,0.0241091099999977,-2.32794107,-0.496723179999996,-9.655471,-5.31117148,,,,,,,,,,,,,,,,,,,,,,,,,-0.190897475130576,23.4
487,2,30,-0.724530559999998,-0.537991240000004,-0.0998684299999937,0.119016200000004,0.0324388000000013,0.0600108500000047,-1.65711988,-0.0268454499999962,-0.0130408300000013,0.0187671300000005,7.74745888,-0.62468123,0.907885440000001,1.98533361,-0.274131429999997,2.34786381,-0.141044239999999,-0.473177659999998,,,,,,,,,,,,,,,,,,,,,,-0.0680733987625372,33
487,2,31,-1.023144,0.345326800000002,-2.77460288,-0.0130408300000013,0.000309700000002522,0.385847630000001,-2.93104906,-0.717156410000001,-0.205490920000003,0.0058600300000009,0.0448136500000018,2.22255061,-0.0527236000000002,-0.508512469999999,,,,,,,,,,,,,,,,,,,,,,,,,,-0.147926851040844,28.7
487,2,32,-0.268773299999999,2.15711216,-0.296181589999996,-0.0115480699999964,0.0627236500000024,0.0514494499999998,-0.0119616999999934,-0.163101040000001,-0.135879079999995,-0.00166409999999928,2.05059574000001,-0.432083930000005,0.17980506,-0.0223919900000027,-0.296049799999999,0.33527282,-0.0493901999999977,4.48122522,-1.43446984,,,,,,,,,,,,,,,,,,,,,0.0623026159402448,42
487,2,33,-0.557787600000005,-0.537991240000004,-0.0353632099999999,-0.103629210000001,-0.0651875699999991,0.0472075699999976,-0.0556431400000008,-0.00346641000000147,-0.98596053,-1.15764514,-2.10392308,-0.564133919999996,-1.68091557,0.928413519999999,3.00248369000001,2.84722436,1.19974741,,,,,,,,,,,,,,,,,,,,,,,-0.479459220270185,14.1
487,2,34,-0.0119616999999934,2.04188809,-2.93104906,-0.0103231699999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118771169713373,51.3
487,3,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,3,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,3,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,3,4,-0.00472281000000407,-0.908111669999997,0.643524929999998,2.1904076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.397711968390793,71.6
487,3,5,-0.392813510000003,-1.26556179999999,0.650991850000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25507731220531,25.9
487,3,6,0.361326560000002,-14.83640282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8347948649409,3.2
487,3,7,0.00948540999999636,0.803870100000005,-0.780378880000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0851409956951404,50.6
487,3,8,-7.81023566,-7.77820279,2.8253651,-2.07933396,0.754901400000001,0.128876529999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.62500848589479,5
487,3,9,-2.81999204,-1.02320517,0.513554359999993,-0.131540309999998,-0.19872281,-0.749089409999996,-1.42990828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.56073366993078,6.2
487,3,10,3.74879800999999,-0.392813510000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.957806455476435,93
487,3,11,-0.642883570000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00807533972112792,27.2
487,3,12,-2.88266517,-7.81023566,-0.120972080000001,2.01844796,-0.0575600400000056,-2.59616985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.17724094884217,2.8
487,3,13,-0.356877139999995,1.11657602,-5.37868163,0.513554359999993,0.343150860000002,-0.142116509999994,-2.7643651,-0.253162179999997,-0.0454343299999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.319880811967049,28.7
487,3,14,-0.872053399999999,-19.83819451,-0.975895630000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.608882318573466,12.3
487,3,15,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,3,16,1.4532978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.532578780532405,87.6
487,3,17,-8.81127314,0.610147520000005,0.0619604500000008,-0.00297982000000019,0.507314639999997,2.23758092,-0.195028219999998,-2.7643651,0.769607540000003,0.246925689999998,0.306135830000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.696944969502225,80.7
487,3,18,0.346815379999995,-0.678353740000006,-1.17757616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.493809449718619,17
487,3,19,-0.10801395,-1.34532340000001,-0.693458939999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.682599365946509,14.7
487,3,20,-0.927261040000005,0.0560532699999996,2.48157408,3.01814509,-0.354118050000004,-0.899049460000001,-0.436232579999995,-5.42066269,0.0261231100000003,-0.208671119999998,0.87403887,2.23758092,-0.392813510000003,-1.90069784,-1.26556179999999,0.182053459999999,0.643524929999998,-0.149746729999997,0.817457560000001,0.178712589999996,-0.0305646199999998,2.1904076,-8.42014565,,,,,,,,,,,,,,,,,-0.175195343361218,40.2
487,3,21,-0.874282530000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0583483857627444,21
487,3,22,0.371679610000001,-0.102162149999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.260137275625652,56.5
487,3,23,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,3,24,-2.35226545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.566998238949412,8.2
487,3,25,3.86474415,-0.0633922599999934,0.573459409999998,2.69191601,-2.88266517,0.0560532699999996,-0.161970539999999,0.315140469999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505917099739731,73.2
487,3,26,-20.90796584,-0.642883570000002,0.247461600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.497624038360561,18
487,3,27,0.0210724000000013,-1.90767464,-0.161970539999999,-0.280538730000004,-0.973737759999999,1.75096973,1.37868392999999,0.0468552000000031,-1.04401755,1.92886593999999,-6.23970492999999,1.19645146,-0.0268228199999996,0.803870100000005,0.32008828,0.650991850000004,1.15013579,,,,,,,,,,,,,,,,,,,,,,,0.155952146502794,61.8
487,3,28,1.32220844,-1.11054901,0.452449079999994,-0.0861754700000006,1.35755396,-1.90069784,-0.629423529999997,0.224990779999999,1.2384897,-0.777325099999999,0.780679419999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.687948739837612,78.1
487,3,29,0.94200653,-0.195028219999998,2.79164242,-1.2060111,0.160889840000003,0.630444440000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.781126503052939,83.3
487,3,30,2.27691418,1.61403935,0.0287381400000015,2.51092221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32228316280722,99.3
487,3,31,-0.689264829999999,-0.52678744,0.0619604500000008,0.0119309700000017,1.20108925,1.25229748,0.928336909999999,0.817457560000001,-1.72524888,0.861601399999998,0.609023860000001,-1.02893228,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06559680253145,88.7
487,3,32,1.95002989,0.0223536100000032,-0.738216569999999,-5.43774391,0.300582390000002,-0.19872281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134800213717798,39
487,3,33,0.0144002299999997,-6.3267514,3.66697516999999,2.4613235,1.4972682,-1.70297724,-0.997777480000003,0.803870100000005,0.383379439999999,1.15013579,2.1904076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32910821873301,97.9
487,3,34,2.2156124,-0.86980784,-2.35226545,-0.0131230400000035,0.246925689999998,-0.253162179999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.176766755508143,34.9
487,3,35,0.0465285100000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138160494947027,52.5
487,3,36,-25.11854515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.47828897466134,0.2
532,1,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,5,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,6,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,7,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,9,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,11,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,12,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,13,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,14,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,15,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,16,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,17,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,18,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,19,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,20,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,5,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,6,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,7,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,9,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,11,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,12,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,13,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,14,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,15,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,16,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,17,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,18,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,19,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,20,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,21,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,22,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,23,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,24,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,25,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,26,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,5,-27.75622643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.26223897880279,6.3
532,3,6,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,7,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,9,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,10,-5.16592367000001,1.77703402,-28.59714961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.577827532646543,12.1
532,3,11,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,12,-2.01303563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17208806484632,31.4
532,3,13,-0.379239979999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380400800762048,51.1
532,3,14,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,15,-26.91910092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.22444207710323,6.6
532,3,16,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,17,-27.75622643,-37.04274359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.12924112897857,0.1
532,3,18,-0.379239979999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33713291997669,48.6
532,3,19,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,20,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,3,21,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
