animal,epoch,cell_num,Var4_1,Var4_2,Var4_3,Var4_4,Var4_5,Var4_6,Var4_7,Var4_8,Var4_9,Var4_10,Var4_11,Var4_12,Var4_13,Var4_14,Var4_15,Var4_16,Var4_17,Var4_18,Var4_19,Var4_20,Var4_21,Var4_22,Var4_23,Var4_24,Var4_25,Var4_26,Var4_27,Var4_28,Var4_29,Var4_30,Var4_31,Var4_32,Var4_33,Var4_34,Var4_35,Var4_36,Var4_37,Var4_38,Var4_39,Deviation_Score,P_val
485,3,12,-0.349592394,-0.076827873,1.791397646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.185103497633107,28.2
485,3,13,0.0141048719999999,0.19831881,0.819570960000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0754259548006133,67.2
485,3,14,-0.040448638,-0.461850282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.30070769197549,27.2
485,3,15,0.122993199000001,-0.0870856690000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.203942965617079,45.4
485,3,16,-0.634349085999999,-0.385167491000001,1.214097326,-0.114585563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.419822376930153,19.9
485,3,17,0.341279543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0661921998297743,67.7
485,3,18,-1.67940001,-0.619316135,0.845664240000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.64433060342466,7.8
485,3,19,1.137456434,-0.461850282,-0.958777569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.514308152689846,12.8
485,3,20,24.56485757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75298419075479,97.7
485,3,21,-0.535567916,0.66535016,-1.634701633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.495539419748646,8.3
485,3,22,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
485,3,23,-0.0675113309999995,-0.116786574,-0.460196041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.211236116002599,27.8
485,3,24,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
485,3,25,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
485,3,26,0.288092851,1.525047687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119753006859731,89
485,3,27,0.19831881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0838390384296793,62.4
485,3,28,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,1,1,0.516776205,18.002697039,-0.0976602629999999,0.0129808109999994,-0.422217086,0.118113108999999,-0.217324158999999,-0.0453239910000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.146660935441613,43.7
487,1,2,-0.0130572820000001,0.279498124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00081035600526947,66.6
487,1,3,0.107591587,-0.143390964999999,1.67584036,-1.997405026,0.51710343,-0.632162319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.134518960062032,44.3
487,1,4,0.0351733689999998,-1.022158845,-0.0318275950000002,-0.125700949,0.622373004,-0.661338495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.527673870899978,21.6
487,1,5,-0.00739282500000016,-0.447316074,-0.358301327,-0.00469509900000009,0.181778302000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07026680197039,53.3
487,1,6,0.487691242,0.425609617,0.0282331190000003,0.0363555069999997,-1.931355463,-0.00276152300000021,-0.287822837,-0.447316074,-0.0276871779999999,0.558701029,1.744279343,-0.0626108009999999,0.0237618280000005,0.126455571,-0.0812573920000004,-0.036860667,-0.0134353389999999,0.0127530419999999,-0.0877877909999993,-0.0124308580000001,-0.687990657,-0.127614813,0.1314759,-0.213171871999999,-0.0981078429999993,-0.167963723,-0.0419082899999994,-0.00217685299999992,,,,,,,,,,,,-0.289644732158068,34.2
487,1,7,0.538880247,-0.0737595090000003,0.107591587,0.0111621500000001,-0.0795208879999998,-0.0376479949999999,0.0837724149999999,-0.670989395,-1.891866938,0.190218685,-0.773349190999999,-0.63617567,-0.636850450000001,0.119621572000001,0.000900345000000691,0.1313084,-0.662458723,0.00701685299999966,-0.632162319,-0.00217685299999992,,,,,,,,,,,,,,,,,,,,-0.270535527339485,36.2
487,1,8,0.24964599,0.32365705,0.237901318,-0.865465731,0.0169273280000004,-0.0292708170000004,0.057697031,0.885475425,0.00339417100000006,-0.0633298899999994,0.0507914439999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.610926349105586,83.1
487,1,9,-0.866280263,0.0268484999999998,0.635631118,0.00582829900000004,-0.136355947,-0.00232550399999987,0.0097832320000002,-0.010447632,0.131135495,0.00810641500000031,-0.0598314179999999,0.00653155200000022,0.0355131950000001,-0.486719528999999,0.144265830999999,-0.0935543020000003,,,,,,,,,,,,,,,,,,,,,,,,0.230423400978116,69.9
487,1,10,0.538880247,0.154445195,-0.0376479949999999,-2.208814192,-0.143390964999999,-0.210728711000001,-0.418582054000001,-0.159676071,0.0155144619999996,0.311558139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.894807721918693,10.5
487,1,11,0.271174959,-0.689533606,0.150716731,-0.189693663000001,-0.12517908,0.223896284,-0.0939484300000002,0.420640376000001,0.394372167999999,0.18169358,-0.820769487,-0.203216471,-0.0401830079999996,0.119120886,-0.0175168680000004,1.134789693,0.356690288,,,,,,,,,,,,,,,,,,,,,,,2.05819765142048,95.6
487,1,12,0.156787328,0.107448684,0.0203682479999996,-0.210728711000001,0.524173423,0.0125164259999995,-2.414035975,0.0124410280000005,-0.0419082899999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0925825411668745,68.1
487,1,13,-0.0403129120000001,-0.286631115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.334114821169595,23.5
487,1,14,-0.466538099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.419091499426782,10.4
487,1,15,0.00979196899999968,0.883281146,-0.00435021799999991,-0.252135893,0.654634992,-0.323860902,0.309345227,1.342025099,-0.219070898,-1.541832511,-0.044457237,-0.114724698,-0.548973317999999,0.295232963,0.11871629,-0.0459110840000001,-0.0774596120000002,0.230272242,-0.01583253,-0.00531314799999993,0.279498124,-0.118998053,,,,,,,,,,,,,,,,,,-0.0701295566252741,50.5
487,1,16,-0.644204213,-0.388222416,0.249705827,-0.278942947,-0.540807572,-0.0412436170000001,-0.862857920000001,-0.546347155,-6.184039552,-0.488070737,0.0872724680000001,0.357584881999999,-0.00426926999999999,0.0039206079999996,-0.0392140660000004,-0.110629068,0.0237618280000005,-0.0811401109999998,-0.0386438819999997,0.00081730200000063,-0.0203667320000003,-0.325073192,-0.381847244999999,-0.0516924510000001,-0.0598314179999999,-0.265673262,0.0135482800000002,-0.0166878109999997,0.241565744,-0.0648879000000004,0.310113428999999,,,,,,,,,-1.29344567046032,7.6
487,1,17,0.507492917,-0.00392941700000016,-0.387955656,0.387459068,-0.0376543320000002,0.129896233999999,0.82546703,0.428823627000001,0.00515206800000012,0.454432499,-0.0522689679999999,0.113538259,1.441717436,-0.137022329000001,-0.502382598,-0.121979247,0.071601426,-0.00442705800000009,0.24658537,0.219817436,0.0633430690000001,,,,,,,,,,,,,,,,,,,1.57409055025134,94.3
487,1,18,0.82710144,-1.115876305,-1.022158845,0.938999495,0.19922021,-0.0607529690000002,0.359663304,-1.356483329,-0.305028415,5.049116333,0.03325931,0.0181161400000001,-0.0186405299999999,-0.081168033,-0.0291670079999999,0.000278459999999647,,,,,,,,,,,,,,,,,,,,,,,,-0.0238425329913402,51.6
487,1,19,-0.511446587,-0.546615185,-0.733736131,-0.00798893099999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.30979735659911,1.3
487,1,20,0.400594322,-0.143289157,-0.174472761,0.0630043520000001,0.106577251,0.00186959300000034,0.408619565,0.0521959929999998,-0.102171983,0.222567743,0.990298905,-0.334984100000001,0.288417372,-0.17113081,0.357584881999999,-0.402618256,-0.146010542,-0.0538971459999997,1.603541728,-0.903479694,0.342373404,-0.486719528999999,0.228548325,-0.000288795000000341,,,,,,,,,,,,,,,,0.787191979483936,87
487,1,21,0.0412720969999993,2.237847619,-0.632664370000001,-0.0239277339999999,-0.0401830079999996,0.3391199,0.909729366000001,-0.127614813,-0.00778336599999996,-0.153081151999999,0.293721443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0396412065503941,52.8
487,1,22,0.718850311,1.159363889,0.000818015000000116,-0.236271289,0.898156691,0.0596134179999996,-0.571685681,0.192142387,-1.067069565,-0.635352291,0.982070834000001,-0.466538149,-0.0194279340000003,-0.0186405299999999,-0.0675427019999999,-0.567715607,-0.106159834,-0.0612165180000002,-0.0598314179999999,0.241565744,-0.075550904,0.197053773,-0.486719528999999,-0.177208816,0.698379507,-0.0692932970000006,,,,,,,,,,,,,,-1.26554420335265,6.7
487,1,23,0.0528628310000006,0.524173423,-0.3368332,0.3391199,1.029453426,0.109351116,0.373300913,-0.0766171040000003,0.694777717,0.0824237109999997,0.00079166300000022,0.0170791859999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12493867945923,92
487,2,1,-1.018456384,0.00494716999999945,-0.11246405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.253264821255661,18.4
487,2,2,2.24299999995736e-05,-1.06671023,-0.32179081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.513800650316118,14.7
487,2,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,2,4,0,0.0120178099999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.143158973731099,52.5
487,2,5,-0.0193964700000002,0.00363371999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.127744483550459,48
487,2,6,-0.606560949999999,-0.0219902399999992,0.00264085000000058,-0.0243519499999998,-0.0145226799999989,-0.0574289399999994,-0.0493313859999986,2.57211396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0973003852404431,29.6
487,2,7,-0.00558705999999987,1.42750822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.370515873914227,80.3
487,2,8,-0.00559312000000034,0.00852936000000071,0.0022840800000008,0.0108457099999999,-0.0898195400000006,0.000587640000000889,0.000818450000000581,-0.00055931999999892,-0.0304578800000002,0.0133506499999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00930039721700214,56.6
487,2,9,-0.00422224999999976,0.00494716999999945,-0.0316703999999994,-0.0026564699999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0225044411775255,49.8
487,2,10,0.0130656099999999,0.330626479999999,-0.0493313859999986,0.0362678689999996,0.377300099999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0202356660623679,78.9
487,2,11,0.0160637000000001,1.79570105,0.423305729999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535905929871558,88.8
487,2,12,-1.04046985,0.61346696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.295421090043789,29.6
487,2,13,0.117440989999999,0.0131925899999992,-0.0192988199999995,-0.0189549600000003,0.00986523000000084,0.25045852,0.79401189,-0.308919119999999,-1.623056345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00295021469800003,70.9
487,2,14,0.12797449,26.282995714,0.00979989000000003,-0.0517650100000004,-0.00267644000000011,0.00330723000000077,-0.00624696999999941,0.0049281600000004,0.0444658100000002,-0.00923777999999942,0.0076413199999994,-0.0522721199999996,-0.0231708000000008,-0.0848152300000002,-0.0734556800000004,-0.0875552899999992,2.54594294,0.0119206900000002,-0.0762408800000003,-0.0157606999999995,0,-0.0396336699999988,0.00537749999999981,-0.0316703999999994,0.0126652699999994,-0.00754931999999897,0.0056581100000006,-0.39202366,0.270314170000001,0.124427259999999,-1.17287279,-1.305303473,0.377300099999999,0.0507097200000004,-0.9530998,-1.32941333,0.84316456,3.63890101,4.59812755,0.0891596524738226,56.6
487,2,15,-0.192048336999999,-0.0822121100000004,0.0395837999999991,-0.0157974499999991,0.47914647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0875960335657741,33.7
487,2,16,-0.00622251999999968,-0.294439629999999,0.0592486899999987,-1.04440566,-0.00671260999999923,-4.85160096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.52837676974175,14.9
487,2,17,0.00330723000000077,-0.0582820599999998,-0.0360657999999994,-0.0278620399999987,-0.0099825599999992,-0.02896125,-0.0264267500000006,-0.966552696000001,-0.611255,-3.01059998,3.378591513,-0.781852370999999,0.55178297,2.14358555,,,,,,,,,,,,,,,,,,,,,,,,,,-0.322411663749192,15.4
487,2,18,-0.183300920000001,-0.47153629,-0.0987123900000011,-0.814690479999999,-1.932886438,0.30258465,-0.151893983000001,-2.0348708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.79474425367057,2.8
487,2,19,0.16498256,-1.53699856,0.670862433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143556681037985,82
487,2,20,0.348803969999999,-0.00807811000000136,-0.0360657999999994,-2.68158674,-0.697649459999999,-3.943770691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.32205461082533,5.7
487,2,21,-0.0422806399999995,-0.00423561000000028,-0.0013216000000007,-0.000679959999999369,0.00885571999999968,-0.0459284600000007,0.0076413199999994,0.01695271,-0.00338690999999969,0.0164988699999995,0.0177217499999998,-0.0084455099999996,-0.00829741999999989,0.45559478,,,,,,,,,,,,,,,,,,,,,,,,,,0.0543425613917723,52.1
487,2,22,1.633175716,0.833746020000001,-0.00324542000000072,0.0347801500000013,-0.182326379999999,0.15981502,0.48893973,-1.318191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.562402671334589,89.9
487,2,23,-0.17246849,-0.160468910000001,-0.966552696000001,0.0970682900000011,0.27570328,-1.8493606,0.69262224,-0.218675000000001,2.70688022,1.70161908,-0.252499070000001,4.59650156,0.14001742,8.53654957,,,,,,,,,,,,,,,,,,,,,,,,,,1.07152297403007,95.9
487,2,24,-0.00324542000000072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132124636455945,47.5951903807615
487,2,25,28.07715647,3.242612546,-1.63831779,-0.0347778099999996,0.00916033000000027,0.0809673399999991,-0.0192145999999997,-0.0324395299999996,0.0476443500000006,-1.02572918,1.02995399,2.28999224,0.84316456,,,,,,,,,,,,,,,,,,,,,,,,,,,0.404058481866929,92.1
487,2,26,0.29617762,0.00330723000000077,-0.0484939699999991,0.0926031999999992,-0.83624281,-0.773528478999999,-0.537668819999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.257889208930683,16.3
487,2,27,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,2,28,0.2147562,0.364361961,-0.56020419,-3.01059998,0.892589360000001,-4.67714828,-0.039715975,1.00518351,1.62527863,1.70161908,2.45510707,-0.0405118099999999,2.45872032,0.14001742,,,,,,,,,,,,,,,,,,,,,,,,,,3.71550784190637,99.3
487,2,29,-0.00622251999999968,0.0117932700000001,0.00229507999999967,-0.00923777999999942,0.00786169000000037,0.0336237199999996,0.0926031999999992,0.00939130000000077,0.0049783699999999,0.0104761700000005,0.00603085000000014,2.27176473,2.73785306,11.34214046,7.09540236,,,,,,,,,,,,,,,,,,,,,,,,,0.1431505767779,75.9
487,2,30,0.52976973,0.57936868,-0.0745223799999994,-1.63831779,-0.00347569000000014,-0.000965449999998924,-0.0288034100000001,-0.610020840000001,0.00199680000000058,-0.0181378399999996,-4.67714828,0.609600963,-0.526193308,-3.24904358,0.405604569999999,-2.19463796,0.14001742,3.0068259,,,,,,,,,,,,,,,,,,,,,,-0.0903862232975554,30
487,2,31,-0.0219694299999986,-0.0403538000000001,-0.0307647200000005,0.00199680000000058,0.0108066199999985,-0.473638559999999,2.45514037,0.79401189,0.150268710000001,-0.619319109999999,-0.0917114200000011,-2.5813751,1.191077986,-1.821080063,,,,,,,,,,,,,,,,,,,,,,,,,,-0.240772083561651,16.5
487,2,32,0.224235139999999,-1.678668322,-0.0242735299999985,-0.233805910000001,-1.85401294,-0.131789079999999,0.00494716999999945,0.0130656099999999,-0.0265935400000004,0.0101248799999993,-0.0577764700000003,0.849015680000001,-0.0572749790000007,-0.326975028,-0.409383530000001,-0.45909112,0.377300099999999,-6.01674428,1.83658681,,,,,,,,,,,,,,,,,,,,,-0.968369860619339,4.4
487,2,33,-0.0193389499999999,0.57936868,0.00954501500000049,0.108396430000001,2.67629687,-1.14447359,-0.00464981000000009,-0.02001074,0.00952320999999934,0.0681412099999985,-0.0446803899999999,0.408837333000001,1.91310628,1.5303537,-1.73062843,-2.78864834,-1.05040849,,,,,,,,,,,,,,,,,,,,,,,0.234803596552393,78.8
487,2,34,0.00494716999999945,-0.0272548700000002,2.45514037,-1.0869828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1348189424225,41.1
487,3,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,3,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,3,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,3,4,0.00791861000000083,0.936650980000001,-0.585338779999999,-2.45544061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.322263834539074,32.1
487,3,5,0.0161370400000003,0.774936890000001,0.0170411900000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0172410530495713,54.4
487,3,6,-0.221583129999999,15.64110525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81923063111685,96.5
487,3,7,-0.0175384200000011,-0.461253000000001,-0.954633209999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.352189375570929,25.6
487,3,8,8.15297084,7.61971864,-2.23528819,2.06137845,-0.721263280000001,-0.0688471239999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6645447743094,94
487,3,9,2.8871847,0.74131734,-1.36701145,-0.695477350000001,0.265188630000001,1.45668487,1.48180865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40960061180781,93.3
487,3,10,-3.65606457,0.0161370400000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.838321780937916,8.6
487,3,11,0.58092929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0431394679138829,73.1
487,3,12,1.32299336,8.15297084,0.206560449999998,-0.3697351,-0.798705160000001,2.731458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24073373110329,89.6
487,3,13,0.359511680000001,-1.14163822,5.77203946,-1.36701145,-0.35485849,1.4779733,2.53476895,0.787864860000001,0.312126559999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.816214083498487,86.9
487,3,14,0.627823810000001,20.99390164,1.06841622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.855845442349289,86.9
487,3,15,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,3,16,-1.35373483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.500722231365317,15.4
487,3,17,7.13907665,0.854001069999999,-0.32023519,-0.445857080000001,-0.39841697,-1.46254807,0.19581342,2.53476895,-1.20278951,-0.2706743,-0.249547870000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.555935123391139,22.7
487,3,18,-0.64060782,0.238176769999999,2.1486659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128432552713739,71.1
487,3,19,0.00383176999999968,1.35510914,0.336370579999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.271092257979399,76.9
487,3,20,1.07879557,0.02061797,-2.78747369,-4.33301123,1.05135856,-0.0680069099999976,-0.139579469999999,4.70849034,0.00451261999999986,0.216022300000001,-0.877108549999999,-1.46254807,0.0161370400000003,1.91679131,0.774936890000001,-2.05925153,-0.585338779999999,-0.624427429999999,-0.791138069999999,-0.571609140000001,0.0181222000000005,-2.45544061,8.46078927,,,,,,,,,,,,,,,,,-0.0757594964161298,38.8
487,3,21,-0.197803109999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.195355434995957,42.1
487,3,22,-1.1032418,0.0999298799999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.355383936695128,32.2
487,3,23,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
487,3,24,3.37669523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.783680854748058,93.5
487,3,25,-5.05721542,0.172876459999999,-0.55637705,-3.31390708,1.32299336,0.02061797,-1.64519435,-0.309051370000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.881422827965565,14.2
487,3,26,20.34490777,0.58092929,-0.12491475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48830542083022,78.4
487,3,27,0.16419067,2.08366106,-1.64519435,0.795447810000002,0.0195792099999998,-1.80022468,-1.2214239,-0.0583419500000009,0.427450950000001,-2.11632224,5.08922052,-2.28700308,-0.0441516199999992,-0.461253000000001,-0.702192,0.0170411900000005,-1.9519635,,,,,,,,,,,,,,,,,,,,,,,-0.114592857308229,39.8
487,3,28,0.445868360000002,-0.0608801200000002,-0.49028474,0.585050649999999,0.0349590299999996,1.91679131,0.528498860000001,0.72449608,-1.32798196,0.526665729999999,0.0205302700000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15786672820321,90.4
487,3,29,-0.97966207,0.19581342,-1.41776306,1.11183073,-0.5009269,-0.44941639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.682373728200884,19.6
487,3,30,-2.42700786,-1.66296303,-0.0520606900000011,-3.70179645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.03524451289987,0.4
487,3,31,0.0462713099999998,0.0533561700000007,-0.32023519,0.06851275,-1.47833231,-2.96970442,-0.90063711,-0.791138069999999,1.976201509,-0.23372848,-1.99816996,1.22526823,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.675454190941167,21.3
487,3,32,-3.28394165,-0.0822727099999998,1.19362999,3.88989837,0.890861010000002,0.265188630000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.943613189454257,87.4
487,3,33,-0.197717369999999,5.328536652,-3.80609698,-1.56525791,-0.0877269299999988,1.69848297,1.21109192,-0.461253000000001,-1.43709175,-1.9519635,-2.45544061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.00497990017788,10.1
487,3,34,-2.12337435,0.849034300000001,3.37669523,0.000892059999999972,-0.2706743,0.787864860000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.585382179740761,82
487,3,35,0.197204579999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0770930239317044,62.5
487,3,36,24.65144031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32050545099975,99.7
532,1,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,5,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,6,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,7,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,9,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,11,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,12,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,13,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,14,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,15,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,16,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,17,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,18,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,19,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,1,20,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,1,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,2,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,3,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,4,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,5,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,6,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,7,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,8,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,9,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,10,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,11,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,12,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
532,2,13,NaN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,NaN
